Year,Month,Date,Treatment/Control,SGL,Plot,Transect,Trap,ID,Recapture?,Specimen.Species,Sex?,Age?,Total.WT,Bag.WT,Animal.Weight,Ear.length,Foot.length,Tail.length,Body.length,Larvae,Nymphs,Ticks.Total,Fleas ,Other.Ectoparasites,
2024,June,6/12/2024,C,SGL103,7,B,2,BLACK155,N,WFM ,F,AD,45,20,25,1.5,,,9.3,,,0,,0,
2024,June,6/12/2024,C,SGL103,4,B,6,BLACK176,N,WFM ,F,AD,36,15,21,1.5,,,8.5,,,0,,0,
2024,June,6/12/2024,C,SGL103,5,B,9,BLACK18,N,WFM ,M,SUBADULT,35,20,15,1.2,,,8.0,,,0,,0,
2024,June,6/12/2024,C,SGL103,9,B,3,BLACK180,N,WFM ,M,AD,52,26,26,1.4,,,9.4,,,0,,0,
2024,June,6/12/2024,C,SGL103,4,A,3,BLACK181*,N,WFM ,F,JUV,35,21,14,1.4,,,7.6,,,2,,0,
2024,June,6/12/2024,C,SGL103,6,B,5,BLACK183,N,WFM ,F,AD,81,54,27,1.6,,,8.7,,,3,,0,
2024,June,6/12/2024,C,SGL103,2,A,10,BLACK260,N,WFM ,M,AD,37,15,22,1.4,,,8.3,,,0,,0,
2024,June,6/12/2024,C,SGL103,3,A,4,BLACK39,N,WFM ,F,AD,35,15,20,1.2,,,9.0,,,3,,0,
2024,June,6/12/2024,C,SGL103,3,A,8,BLACK45,N,WFM ,F,AD,51,29,22,1.3,,,8.0,,,0,,0,
2024,June,6/12/2024,C,SGL103,2,A,7,BLACK63,N,WFM ,M,AD,48,25,23,1.2,,,7.2,,,2,,0,
2024,June,6/12/2024,C,SGL103,3,A,3,BLACK7,N,WFM ,M,AD,36,15,21,1.4,,,8.0,,,0,,0,
2024,June,6/12/2024,C,SGL103,4,B,8,BLACK81,N,WFM ,F,AD,57,27,30,1.1,,,7.6,,,0,,0,
2024,June,6/12/2024,C,SGL103,9,A,3,BLACK83,N,WFM ,F,SUBADULT,46,29,17,1.2,,,8.5,,,1,,0,
2024,June,6/12/2024,C,SGL103,6,A,9,BLACK88,N,WFM ,F,SUBADULT,36,21,15,0.9,,,6.5,,,11,,0,
2024,June,6/12/2024,C,SGL103,7,B,5,GREEN232,N,WFM ,M,AD,40,12,28,1.5,,,9.1,,,2,,0,
2024,June,6/12/2024,C,SGL103,9,A,1,GREEN248,N,WFM ,M,JUV,44,34,10,1.5,,,7.4,,,3,,0,
2024,June,6/12/2024,C,SGL103,6,B,8,GREEN249,N,WFM ,M,AD,43,17,26,1.4,,,9.0,,,1,,0,
2024,June,6/12/2024,C,SGL103,5,A,9,GREEN251,N,WFM ,M,AD,45,21,24,1.7,,,9.2,,,2,,0,
2024,June,6/12/2024,C,SGL103,4,B,6,GREEN252,N,WFM ,F,JUV,37,28,9,1.3,,,6.5,,,0,,0,
2024,June,6/12/2024,C,SGL103,3,B,10,GREEN280,N,WFM ,F,SUBADULT,32,11,21,1.5,,,8.0,,,6,,0,
2024,June,6/12/2024,C,SGL103,7,A,9,GREEN286,N,WFM ,M,AD,36,11,25,1.9,,,9.0,,,1,,0,
2024,June,6/12/2024,C,SGL103,5,B,9,GREEN294,N,WFM ,M,SUBADULT,40,27,13,1.4,,,7.3,,,2,,0,
2024,June,6/12/2024,C,SGL103,5,B,8,GREEN300,N,WFM ,M,AD,44,22,22,1.5,,,9.5,,,1,,0,
2024,June,6/12/2024,C,SGL103,1,B,9,GREEN327,N,WFM ,M,JUV,39,25,14,1.3,,,6.7,,,2,,0,
2024,June,6/12/2024,C,SGL103,4,A,1,GREEN365,N,WFM ,M,AD,52,27,25,1.5,,,8.5,,,1,,0,
2024,June,6/12/2024,C,SGL103,5,A,10,GREEN371,N,WFM ,F,AD,62,35,27,1.8,,,9.8,,,1,,1 FLEA,
2024,June,6/12/2024,C,SGL103,5,B,9,GREEN373,N,WFM ,M,SUBADULT,36,21,15,1.2,,,7.0,,,2,,0,
2024,June,6/12/2024,C,SGL103,8,B,5,GREEN391,N,WFM ,F,AD,52,22,30,1.4,,,9.5,,,1,,0,
2024,June,6/12/2024,C,SGL103,7,B,1,GREEN394,N,WFM ,F,JUV,38,18,20,1.5,,,8.9,,,3,,0,
2024,June,6/12/2024,C,SGL103,4,A,8,,N,WFM ,F,JUV,37,,,,,,,,,NA,,0,
2024,June,6/13/2024,C,SGL103,6,B,10,BLACK107,N,WFM ,F,AD,49,23,26,1.4,,,9.0,,,1,,0,
2024,June,6/13/2024,C,SGL103,4,A,3,GREEN236,N,WFM ,F,SUBADULT,37,21,16,1.4,,,8.5,,,3,,0,
2024,June,6/13/2024,C,SGL103,6,B,9,GREEN240,N,WFM ,F,AD,46,25,21,1.4,,,9.6,,,1,,0,
2024,June,6/13/2024,C,SGL103,8,B,10,GREEN243,N,WFM ,F,JUV,32,11,21,1.2,,,6.3,,,3,,0,
2024,June,6/13/2024,C,SGL103,3,B,2,GREEN262,N,WFM ,F,AD,41,16,25,1.4,,,9.2,,,1,,0,
2024,June,6/13/2024,C,SGL103,8,A,2,GREEN265,N,WFM ,M,AD,49,29,20,1.3,,,9.0,,,5,,0,
2024,June,6/13/2024,C,SGL103,8,B,2,GREEN269,N,WFM ,F,AD,60,35,25,1.5,,,9.9,,,9,,1 FLEA,
2024,June,6/13/2024,C,SGL103,8,B,1,GREEN283,N,WFM ,F,AD,61,37,24,1.3,,,7.5,,,0,,0,
2024,June,6/13/2024,C,SGL103,8,A,4,GREEN291,N,WFM ,M,AD,51,30,21,1.2,,,8.1,,,14,,0,
2024,June,6/13/2024,C,SGL103,1,A,8,GREEN351,N,WFM ,M,AD,47,22,25,1.4,,,8.1,,,7,,0,
2024,June,6/13/2024,C,SGL103,3,A,6,GREEN370,N,WFM ,M,AD,47,21,26,1.5,,,9.3,,,2,,0,
2024,June,6/13/2024,C,SGL103,2,B,6,GREEN459,N,WFM ,M,AD,33,14,19,1.6,,,9.0,,,1,,0,
2024,June,6/13/2024,C,SGL103,2,B,7,GREEN473,N,WFM ,F,AD,47,12,35,1.4,,,9.3,,,0,,0,
2024,June,6/13/2024,C,SGL103,4,A,5,GREEN475,N,WFM ,F,SUBADULT,32,11,21,1.3,,,8.7,,,2,,0,
2024,June,6/14/2024,C,SGL103,4,B,3,BLACK213,N,WFM ,F,JUV,20,11,9,1.7,,,6.6,,,2,,0,
2024,June,6/14/2024,C,SGL103,2,B,7,BLACK225,N,WFM ,F,AD,32,11,21,1.8,,,9.4,,,3,,0,
2024,June,6/14/2024,C,SGL103,2,B,8,BLACK239,N,WFM ,F,AD,38,25,13,1.6,,,8.1,,,2,,0,
2024,June,6/14/2024,C,SGL103,5,B,1,BLACK255,N,WFM ,M,SUBADULT,35,9,26,1.5,,,7.5,,,3,,0,
2024,June,6/14/2024,C,SGL103,8,B,10,GREEN237,N,WFM ,M,AD,35,11,24,1.7,,,10.1,,,0,,0,
2024,June,6/14/2024,C,SGL103,6,B,10,GREEN263,N,WFM ,M,AD,36,15,21,1.7,,,9.2,,,0,,0,
2024,June,6/14/2024,C,SGL103,3,B,1,GREEN275,N,WFM ,F,AD,55,33,22,1.4,,,9.5,,,1,,0,
2024,June,6/14/2024,C,SGL103,8,B,7,GREEN470,N,WFM ,F,AD,42,20,22,1.2,,,9.0,,,5,,0,
2024,June,6/14/2024,C,SGL103,4,A,8,GREEN477,N,WFM ,M,JUV,25,11,14,1.4,,,7.0,,,0,,0,
2024,June,6/14/2024,C,SGL103,2,B,4,GREEN478,N,WFM ,M,AD,39,18,21,1.4,,,8.0,,,1,,0,
2024,June,6/14/2024,C,SGL103,3,B,5,GREEN483,N,WFM ,M,AD,42,17,25,1.5,,,9.0,,,2,,0,
2024,June,6/14/2024,C,SGL103,4,B,9,GREEN486,N,WFM ,F,AD,37,9,28,1.5,,,9.3,,,5,,0,
2024,June,6/14/2024,C,SGL103,4,B,2,GREEN494,N,WFM ,M,JUV,23,11,12,1.2,,,7.0,,,6,,0,
2024,June,6/14/2024,C,SGL103,4,A,8,GREEN497,N,WFM ,M,JUV,27,12,15,1.6,,,8.5,,,1,,0,
2024,June,6/14/2024,C,SGL103,3,B,9,GREEN500,N,WFM ,M,AD,52,13,39,1.2,,,8.9,,,0,,0,
2024,June,6/4/2024,C,SGL33,8,A,1,BLACK458,N,WFM ,F,AD,35,14,21,1.4,,,8.9,,,0,,0,
2024,June,6/4/2024,C,SGL33,8,A,5,BLACK466,N,WFM ,F,AD,37,17,20,1.4,,,9.5,,,4,,0,
2024,June,6/4/2024,C,SGL33,8,A,8,BLACK471,N,WFM ,M,AD,49,28,21,1.7,,,9.0,,,0,,0,
2024,June,6/4/2024,C,SGL33,9,A,9,BLACK486,N,WFM ,F,AD,57,33,24,1.5,,,9.5,,,0,,0,
2024,June,6/4/2024,C,SGL33,9,B,5,BLACK488,N,WFM ,F,JUV,37,17,20,1.3,,,8.7,,,0,,0,
2024,June,6/4/2024,C,SGL33,8,A,3,BLACK499,N,WFM ,M,AD,45,25,20,1.4,,,7.5,,,0,,0,
2024,June,6/4/2024,C,SGL33,9,B,7,GREEN355,N,WFM ,M,AD,48,26,22,1.4,,,8.5,,,4,,0,
2024,June,6/4/2024,C,SGL33,2,B,10,GREEN404,N,WFM ,M,JUV,37,22,15,1.5,,,7.5,,,4,,0,
2024,June,6/4/2024,C,SGL33,6,A,4,GREEN413,N,WFM ,F,AD,54,,,,,,,,,4,,0,
2024,June,6/4/2024,C,SGL33,1,B,6,GREEN414,N,WFM ,F,AD,78,60,18,1.4,,,9.0,,,5,,0,
2024,June,6/4/2024,C,SGL33,3,A,5,GREEN415,N,WFM ,M,AD,36,13,23,1.5,,,9.0,,,6,,0,
2024,June,6/4/2024,C,SGL33,1,B,5,GREEN422,N,WFM ,F,AD,38,10,28,1.5,,,8.0,,,4,,0,
2024,June,6/4/2024,C,SGL33,7,A,5,GREEN425,N,WFM ,F,AD,28,10,18,1.2,,,7.5,,,5,,0,
2024,June,6/4/2024,C,SGL33,7,A,4,GREEN427,N,WFM ,F,JUV,59,39,20,1.3,,,8.5,,,3,,0,
2024,June,6/4/2024,C,SGL33,5,B,4,GREEN435,N,WFM ,F,AD,77,50,27,1.7,,,9.5,,,4,,0,
2024,June,6/4/2024,C,SGL33,7,A,10,GREEN437,N,WFM ,M,AD,61,42,19,1.7,,,10.0,,,7,,0,
2024,June,6/4/2024,C,SGL33,1,B,1,GREEN446,N,WFM ,M,AD,33,10,23,1.8,,,9.5,,,2,,0,
2024,June,6/5/2024,C,SGL33,3,B,4,BLACK422,N,WFM ,M,AD,41,10,31,1.3,,,9.1,,,4,,1,
2024,June,6/5/2024,C,SGL33,6,A,9,BLACK426,N,WFM ,M,AD,35,10,25,1.2,,,8.0,,,0,,0,
2024,June,6/5/2024,C,SGL33,7,B,7,BLACK437,N,WFM ,M,AD,64,44,20,1.7,,,7.7,,,2,,0,
2024,June,6/5/2024,C,SGL33,2,A,10,BLACK449,N,WFM ,M,SUBADULT,52,34,18,1.7,,,8.5,,,2,,0,
2024,June,6/5/2024,C,SGL33,9,B,7,BLACK452,N,WFM ,F,AD,,,,1.0,,,10.5,,,0,,0,
2024,June,6/5/2024,C,SGL33,2,A,8,BLACK455,N,WFM ,F,AD,43,11,32,1.4,,,9.0,,,2,,0,
2024,June,6/5/2024,C,SGL33,7,A,6,BLACK464,N,WFM ,M,JUV,72,58,14,1.3,,,6.8,,,4,,0,
2024,June,6/5/2024,C,SGL33,7,B,6,BLACK476,N,WFM ,F,AD,48,32,16,1.1,,,8.2,,,0,,0,
2024,June,6/5/2024,C,SGL33,7,B,1,BLACK479,N,WFM ,M,AD,52,10,42,1.3,,,9.8,,,4,,0,
2024,June,6/5/2024,C,SGL33,7,A,2,BLACK489,N,WFM ,F,JUV,65,52,13,1.5,,,8.5,,,5,,0,
2024,June,6/5/2024,C,SGL33,5,A,3,BLACK490,N,WFM ,M,JUV,32,10,22,1.2,,,8.1,,,3,,0,
2024,June,6/5/2024,C,SGL33,7,B,4,BLACK493,N,WFM ,F,AD,51,31,20,1.0,,,8.1,,,4,,0,
2024,June,6/5/2024,C,SGL33,3,B,5,BLACK495,N,WFM ,M,JUV,39,10,29,1.2,,,8.3,,,2,,0,
2024,June,6/5/2024,C,SGL33,7,A,10,BLACK497,N,WFM ,M,AD,70,46,24,1.3,,,7.9,,,15,,0,
2024,June,6/5/2024,C,SGL33,1,B,9,BLACK498,N,WFM ,M,AD,49,25,24,1.7,,,9.5,,,4,,0,
2024,June,6/5/2024,C,SGL33,7,A,9,BLACK500,N,WFM ,F,AD,94,50,44,1.5,,,8.4,,,3,,0,
2024,June,6/5/2024,C,SGL33,1,A,9,GREEN354,N,WFM ,M,AD,54,29,25,1.3,,,8.5,,,1,,0,
2024,June,6/5/2024,C,SGL33,9,B,3,GREEN356,N,WFM ,M,AD,43,19,24,1.5,,,7.8,,,2,,0,
2024,June,6/5/2024,C,SGL33,6,A,5,GREEN361,N,WFM ,F,SUBADULT,29,12,17,1.4,,,8.0,,,5,,0,
2024,June,6/5/2024,C,SGL33,2,B,7,GREEN389,N,WFM ,M,AD,57,32,25,1.6,,,9.2,,,4,,0,
2024,June,6/5/2024,C,SGL33,1,A,7,GREEN392,N,WFM ,M,JUV,45,34,11,1.1,,,6.5,,,2,,0,
2024,June,6/5/2024,C,SGL33,1,A,1,GREEN397,N,WFM ,F,JUV,51,36,15,1.5,,,7.5,,,3,,0,
2024,June,6/5/2024,C,SGL33,1,B,8,GREEN398,N,WFM ,F,AD,52,30,22,1.6,,,8.8,,,1,,0,
2024,June,6/5/2024,C,SGL33,6,A,6,GREEN399,N,WFM ,M,SUBADULT,68,53,15,1.5,,,8.6,,,33,,0,
2024,June,6/5/2024,C,SGL33,8,B,4,GREEN410,N,WFM ,F,AD,65,37,28,1.5,,,9.0,,,0,,0,
2024,June,6/5/2024,C,SGL33,7,B,10,GREEN423,N,WFM ,F,AD,47,10,37,1.7,,,8.4,,,11,,0,
2024,June,6/5/2024,C,SGL33,9,A,4,GREEN430,N,WFM ,M,AD,71,47,24,1.7,,,8.2,,,3,,0,
2024,June,6/5/2024,C,SGL33,1,B,1,GREEN440,N,WFM ,M,AD,45,24,21,1.3,,,8.3,,,1,,0,
2024,June,6/5/2024,C,SGL33,1,B,10,,N,WFM ,M,AD,46,10,36,,,,,,,NA,,0,
2024,June,6/5/2024,C,SGL33,7,A,4,,N,WFM ,NA,,,,,,,,,,,NA,,0,
2024,June,6/6/2024,C,SGL33,6,A,4,BLACK475,N,WFM ,F,AD,37,20,17,1.4,,,6.4,,,1,,0,
2024,June,6/6/2024,C,SGL33,6,A,5,GREEN159,N,WFM ,M,JUV,47,36,11,1.5,,,6.1,,,1,,0,
2024,June,6/6/2024,C,SGL33,1,B,8,GREEN161,N,WFM ,M,AD,72,40,32,1.4,,,9.0,,,11,,0,
2024,June,6/6/2024,C,SGL33,2,B,2,GREEN176,N,WFM ,F,AD,59,34,25,1.4,,,7.9,,,2,,0,
2024,June,6/6/2024,C,SGL33,8,A,10,GREEN403,N,WFM ,F,AD,32,12,20,1.4,,,9.3,,,6,,0,
2024,June,6/6/2024,C,SGL33,8,A,1,GREEN418,N,WFM ,F,AD,45,17,28,1.4,,,9.4,,,4,,EGGS IN EAR,
2024,June,6/7/2024,C,SGL33,1,B,5,BLACK418,N,WFM ,M,AD,41,17,24,1.4,,,9.5,,,7,,0,
2024,June,6/7/2024,C,SGL33,3,A,10,GREEN140,N,WFM ,F,SUBADULT,44,31,13,1.4,,,7.9,,,2,,0,
2024,June,6/7/2024,C,SGL33,5,A,6,GREEN172,N,WFM ,F,AD,61,42,19,1.6,,,7.9,,,4,,0,
2024,June,6/7/2024,C,SGL33,8,A,1,GREEN374,N,WFM ,M,AD,41,16,25,1.4,,,9.0,,,0,,0,
2024,June,6/7/2024,C,SGL33,1,B,4,GREEN388,N,WFM ,M,AD,37,11,26,1.2,,,8.0,,,2,,0,
2024,June,6/7/2024,C,SGL33,9,B,9,GREEN461,N,WFM ,M,AD,43,19,24,1.5,,,8.5,,,1,,0,
2024,June,6/7/2024,C,SGL33,6,A,6,GREEN485,N,WFM ,F,AD,58,30,28,1.5,,,9.0,,,12,,0,
2024,June,6/7/2024,C,SGL33,6,A,3,GREEN499,N,WFM ,M,AD,47,32,15,1.2,,,8.0,,,12,,0,
2025,August,8/5/2025,C,SGL33,10,A,2,BK183,N,WFM ,M,AD,61,35,26,1.3,,,8.2,2,0,,0,0,
2025,August,8/5/2025,C,SGL33,4,B,7,BK198,N,WFM ,F,AD,67,48,19,1.2,,,8.7,6,0,,0,0,
2025,August,8/5/2025,C,SGL33,10,A,6,BK401,N,WFM ,M,AD,56,32,24,1.2,,,8,0,0,,0,0,
2025,August,8/5/2025,C,SGL33,10,A,7,BK401,Y,WFM ,,,,,0,,,,,,,,,,
2025,August,8/5/2025,C,SGL33,10,B,10,BK408,N,WFM ,M,AD,55,30,25,1,,,8,6,0,,0,0,
2025,August,8/5/2025,C,SGL33,10,A,10,BK415,N,WFM ,F,AD,56,39,17,1.1,,,8.1,1,0,,0,0,
2025,August,8/5/2025,C,SGL33,4,B,6,BK442,N,WFM ,M,AD,43,30,13,1.2,,,8.5,0,0,,0,0,
2025,August,8/5/2025,C,SGL33,4,A,9,BK467,N,WFM ,M,AD,40,21,19,1.5,,,9.1,5,0,,0,0,
2025,August,8/5/2025,C,SGL33,10,B,11,BK492,N,WFM ,F,AD,46,23,23,1.5,,,8.6,22,0,,0,0,
2025,August,8/5/2025,C,SGL33,7,A,6,R390,Y,WFM ,,,,,0,,,,,,,,,,
2025,August,8/5/2025,C,SGL33,7,A,5,R454,Y,WFM ,M,AD,39,17,22,1.4,,,9.3,7,0,,0,0,
2025,August,8/6/2025,C,SGL33,10,B,4,BK176,N,WFM ,F,AD,55,34,21,1.5,,,7.3,2,0,,0,0,
2025,August,8/6/2025,C,SGL33,4,B,10,BK197,N,WFM ,F,AD,48,30,18,1.1,,,8.5,3,0,,0,0,
2025,August,8/6/2025,C,SGL33,10,A,6,BK377,N,WFM ,M,AD,45,33,12,1.5,,,8,0,0,,0,0,
2025,August,8/6/2025,C,SGL33,10,A,3,BK448,N,WFM ,M,AD,61,37,24,1,,,9,0,1,,0,0,
2025,August,8/6/2025,C,SGL33,7,A,3,NO TAG #,N,WFM ,M,AD,33,10,23,1.7,,,9.5,2,0,,0,0,
2025,August,8/6/2025,C,SGL33,10,B,3,R408,N,WFM ,F,AD,29,9,20,1.3,,,8.2,4,0,,0,0,
2025,August,8/6/2025,C,SGL33,7,A,11,R454,Y,WFM ,M,AD,44,21,23,1.6,,,9.4,3,0,,0,0,
2025,August,8/7/2025,C,SGL33,10,A,2,BK176,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,7,BK197,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,6,BK198,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,1,B,5,BK371,N,WFM ,M,AD,27,11,16,1.1,,,7.5,1,0,,0,0,
2025,August,8/7/2025,C,SGL33,10,B,9,BK374,N,WFM ,F,AD,42,27,15,1.2,,,8,5,0,,0,0,
2025,August,8/7/2025,C,SGL33,10,A,11,BK388,N,WFM ,M,AD,61,27,34,1.25,,,8,7,0,,0,0,
2025,August,8/7/2025,C,SGL33,10,A,7,BK401,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,5,BK442,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,10,BK467,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,10,B,11,BK492,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,10,A,5,R408,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,7,B,11,R454,Y,WFM ,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,10,B,2,BK183,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,4,B,3,BK198,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,10,B,5,BK401,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,10,B,10,BK408,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,10,A,10,BK415,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,4,A,3,BK442,Y,,,,,,,,,,,,,,,,
2025,August,8/6/2025,C,SGL33,4,B,5,BK467,Y,,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,7,BK197,Y,,,,,,,,,,,,,,,,
2025,August,8/7/2025,C,SGL33,4,B,5,BK442,Y,,,,,,,,,,,,,,,,
2025,July,7/29/2025,C,SGL103,1,LA,3,BK169,N,WFM ,F,AD,36,18,18,1.8,,,9.5,4,0,,0,0,
2025,July,7/29/2025,C,SGL103,1,LA,6,BK184,N,WFM ,F,AD,35,19,16,1.7,,,9.5,5,0,,0,0,
2025,July,7/29/2025,C,SGL103,7,B,2,ESCAPED,N,WFM ,,,,,,,,,,,,,,,
2025,July,7/30/2025,C,SGL103,1,A,10,BK184,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/30/2025,C,SGL103,7,B,2,BK195,N,WFM ,M,AD,38,10,28,1.75,,,9,4,1,,0,0,
2025,July,7/30/2025,C,SGL103,1,LA,6,BK316,N,WFM ,M,AD,60,44,16,1,,,7,0,0,,0,0,
2025,July,7/30/2025,C,SGL103,4,A,2,BK472,N,WFM ,F,AD,43,19,24,1.7,,,8.9,0,0,,0,10,
2025,July,7/30/2025,C,SGL103,4,A,11,R345,N,WFM ,M,AD,35,14,21,1.6,,,9.3,3,0,,0,1,
2025,July,7/31/2025,C,SGL103,1,A,2,BK188,N,WFM ,M,AD,28,16,12,0.9,,,8,0,0,,0,1,
2025,July,7/31/2025,C,SGL103,1,A,10,BK303,N,WFM ,M,AD,67,45,22,1.1,,,8.5,1,0,,0,0,
2025,July,7/31/2025,C,SGL103,1,B,2,BK316,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/31/2025,C,SGL103,4,A,8,BK483,N,WFM ,M,AD,68,42,26,1.5,,,8,1,2,,0,0,
2025,July,7/31/2025,C,SGL103,1,LB,10,BK500,N,WFM ,M,AD,38,19,19,1.6,,,8.3,0,0,,0,0,
2025,July,7/31/2025,C,SGL103,4,A,11,R345,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/22/2025,C,SGL176,1,B,3,BK163,N,WFM ,M,AD,61,37,24,1.4,,,9.4,5,0,,0,0,
2025,July,7/22/2025,C,SGL176,4,B,6,BK166,N,WFM ,F,AD,28,11,17,1.5,,,8.3,3,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,B,7,BK173,N,WFM ,M,AD,59,35,24,1.6,,,9.3,6,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,6,BK179,N,WFM ,M,AD,57,35,22,1.3,,,8.3,5,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,2,BK321,N,WFM ,M,AD,61,44,17,1.5,,,8.5,3,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,11,BK407,N,WFM ,M,JUV,36,26,10,0.75,,,5,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,7,A,2,BK423,N,WFM ,M,AD,45,26,19,1.4,,,9,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,B,2,BK425,N,WFM ,M,AD,46,28,18,1,,,10,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,7,B,9,BK438,N,WFM ,M,AD,30,14,16,1,,,6,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,4,B,2,BK471,N,WFM ,F,AD,52,38,14,1.5,,,9,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,9,R303,Y,WFM ,F,AD,57,39,18,1.6,,,8.9,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,7,B,3,R402,Y,WFM ,M,AD,71,47,24,1.8,,,9.2,2,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,3,R447,Y,WFM ,M,AD,47,27,20,1.5,,,8.5,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,1,A,5,R46,Y,WFM ,F,AD,45,25,20,1.3,,,9.4,0,0,,0,0,
2025,July,7/22/2025,C,SGL176,7,B,3,R462,Y,WFM ,M,AD,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,1,A,4,BK179,Y,WFM ,M,AD,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,4,B,8,BK308,N,WFM ,M,AD,59,39,20,1.3,,,8.5,0,0,,0,0,
2025,July,7/23/2025,C,SGL176,1,A,3,BK425,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,4,A,11,BK428,N,WFM ,M,AD,61,42,19,0.8,,,6.5,0,0,,0,0,
2025,July,7/23/2025,C,SGL176,7,LB,7,BK438,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,4,A,2,BK471,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,1,A,5,BK499,N,WFM ,F,AD,46,33,13,1.7,,,9.5,3,0,,0,0,
2025,July,7/23/2025,C,SGL176,4,A,4,R175,Y,WFM ,F,AD,57,38,19,1.5,,,10,1,0,,0,0,
2025,July,7/23/2025,C,SGL176,1,A,8,R303,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,7,B,6,R402,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,1,A,2,R447,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/23/2025,C,SGL176,1,A,2,R447,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,1,B,2,BK163,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,4,A,9,BK177,N,WFM ,M,AD,41,18,23,1.25,,,9,0,0,,0,0,
2025,July,7/24/2025,C,SGL176,1,A,9,BK353,N,WFM ,M,AD,30,10,20,1.5,,,9.4,1,0,,0,0,
2025,July,7/24/2025,C,SGL176,1,B,3,BK425,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,7,LB,7,BK438,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,7,A,2,BK463,N,WFM ,F,AD,30,16,14,1.4,,,7.5,2,0,,0,0,
2025,July,7/24/2025,C,SGL176,4,A,10,BK497,N,WFM ,F,AD,41,23,18,1.6,,,8.2,2,0,,0,0,
2025,July,7/24/2025,C,SGL176,4,B,3,R175,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,1,A,10,R303,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,7,B,4,R402,Y,WFM ,,,,,,,,,,,,,,,
2025,July,7/24/2025,C,SGL176,1,A,4,R46,Y,WFM ,,,,,,,,,,,,,,,
2025,June,6/12/2025,C,SGL176,1,B,7,R173,N,WFM ,F,AD,36,19,17,1.6,,,8.3,0,0,,0,0,
2025,June,6/12/2025,C,SGL176,1,A,11,R303,Y,WFM ,,,,,,,,,,,,,,,
2025,June,6/12/2025,C,SGL176,7,B,10,R385,Y,WFM ,,,,,,,,,,,,,,,
2025,June,6/12/2025,C,SGL176,1,B,3,R447,N,WFM ,F,AD,30,30,0,1.4,,,8.6,0,0,,0,0,
2025,June,6/12/2025,C,SGL176,1,A,9,R463,N,WFM ,M,AD,69,50,19,0.8,,,8.5,0,0,,0,0,
